MiniDOT Logger Concatenated Data File,,,,,,,
Sensor:             7450-540235,,,,,,,
Concatenation Date: 2023Jun13 11:05:23 GMT-08:00,,,,,,,
,,,,,,,
DO concentration compensated for salinity: 0.0 (ppt),,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,
,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,                     GMT-08:00,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
1685208480,           2023-05-27 17:28:00,           2023-05-27 09:28:00,3.52,19.573,8.526,92.979191,0.931
1685208780,           2023-05-27 17:33:00,           2023-05-27 09:33:00,3.52,19.548,8.488,92.518494,0.93
1685209080,           2023-05-27 17:38:00,           2023-05-27 09:38:00,3.52,19.564,8.517,92.86432,0.931
1685209380,           2023-05-27 17:43:00,           2023-05-27 09:43:00,3.52,19.564,8.502,92.700769,0.931
1685209680,           2023-05-27 17:48:00,           2023-05-27 09:48:00,3.52,19.556,8.534,93.034784,0.931
1685209980,           2023-05-27 17:53:00,           2023-05-27 09:53:00,3.52,19.598,8.54,93.178448,0.931
1685210280,           2023-05-27 17:58:00,           2023-05-27 09:58:00,3.52,19.606,8.53,93.084229,0.931
1685210580,           2023-05-27 18:03:00,           2023-05-27 10:03:00,3.52,19.581,8.529,93.026794,0.931
1685210880,           2023-05-27 18:08:00,           2023-05-27 10:08:00,3.52,19.598,8.552,93.309378,0.931
1685211180,           2023-05-27 18:13:00,           2023-05-27 10:13:00,3.52,19.581,8.521,92.939537,0.931
1685211480,           2023-05-27 18:18:00,           2023-05-27 10:18:00,3.52,19.606,8.54,93.193355,0.93
1685211780,           2023-05-27 18:23:00,           2023-05-27 10:23:00,3.52,19.615,8.539,93.199211,0.93
1685212080,           2023-05-27 18:28:00,           2023-05-27 10:28:00,3.52,19.631,8.538,93.218106,0.93
1685212380,           2023-05-27 18:33:00,           2023-05-27 10:33:00,3.52,19.64,8.559,93.464195,0.931
1685212680,           2023-05-27 18:38:00,           2023-05-27 10:38:00,3.52,19.623,8.557,93.410611,0.931
1685212980,           2023-05-27 18:43:00,           2023-05-27 10:43:00,3.52,19.657,8.559,93.495948,0.931
1685213280,           2023-05-27 18:48:00,           2023-05-27 10:48:00,3.52,19.64,8.569,93.573395,0.93
1685213580,           2023-05-27 18:53:00,           2023-05-27 10:53:00,3.52,19.69,8.575,93.732489,0.931
1685213880,           2023-05-27 18:58:00,           2023-05-27 10:58:00,3.52,19.698,8.597,93.98798,0.931
1685214180,           2023-05-27 19:03:00,           2023-05-27 11:03:00,3.52,19.732,8.575,93.811105,0.93
1685214480,           2023-05-27 19:08:00,           2023-05-27 11:08:00,3.52,19.724,8.582,93.872698,0.931
1685214780,           2023-05-27 19:13:00,           2023-05-27 11:13:00,3.52,19.749,8.582,93.919536,0.931
1685215080,           2023-05-27 19:18:00,           2023-05-27 11:18:00,3.52,19.782,8.615,94.342752,0.93
1685215380,           2023-05-27 19:23:00,           2023-05-27 11:23:00,3.52,19.841,8.636,94.68399,0.931
1685215680,           2023-05-27 19:28:00,           2023-05-27 11:28:00,3.52,19.841,8.625,94.563388,0.93
1685215980,           2023-05-27 19:33:00,           2023-05-27 11:33:00,3.52,19.933,8.71,95.670357,0.931
1685216280,           2023-05-27 19:38:00,           2023-05-27 11:38:00,3.52,19.849,8.628,94.611354,0.931
1685216580,           2023-05-27 19:43:00,           2023-05-27 11:43:00,3.52,19.866,8.646,94.840838,0.931
1685216880,           2023-05-27 19:48:00,           2023-05-27 11:48:00,3.52,19.891,8.66,95.0417,0.931
1685217180,           2023-05-27 19:53:00,           2023-05-27 11:53:00,3.52,19.975,8.714,95.79426,0.93
1685217480,           2023-05-27 19:58:00,           2023-05-27 11:58:00,3.52,19.883,8.676,95.202135,0.931
1685217780,           2023-05-27 20:03:00,           2023-05-27 12:03:00,3.52,19.925,8.675,95.270755,0.931
1685218080,           2023-05-27 20:08:00,           2023-05-27 12:08:00,3.52,19.9,8.699,95.486819,0.931
1685218380,           2023-05-27 20:13:00,           2023-05-27 12:13:00,3.52,20.059,8.799,96.890212,0.93
1685218680,           2023-05-27 20:18:00,           2023-05-27 12:18:00,3.52,20.142,8.597,94.821887,0.93
1685218980,           2023-05-27 20:23:00,           2023-05-27 12:23:00,3.52,19.95,8.669,95.252213,0.93
1685219280,           2023-05-27 20:28:00,           2023-05-27 12:28:00,3.52,19.95,8.711,95.713696,0.93
1685219580,           2023-05-27 20:33:00,           2023-05-27 12:33:00,3.52,20.067,8.744,96.29987,0.931
1685219880,           2023-05-27 20:38:00,           2023-05-27 12:38:00,3.52,20.176,8.779,96.894554,0.931
1685220180,           2023-05-27 20:43:00,           2023-05-27 12:43:00,3.52,20.067,8.653,95.297664,0.931
1685220480,           2023-05-27 20:48:00,           2023-05-27 12:48:00,3.52,19.958,8.602,94.531074,0.93
1685220780,           2023-05-27 20:53:00,           2023-05-27 12:53:00,3.52,19.95,8.614,94.64789,0.93
1685221080,           2023-05-27 20:58:00,           2023-05-27 12:58:00,3.52,19.975,8.681,95.431486,0.93
1685221380,           2023-05-27 21:03:00,           2023-05-27 13:03:00,3.52,20.017,8.743,96.193308,0.93
1685221680,           2023-05-27 21:08:00,           2023-05-27 13:08:00,3.52,20.101,8.748,96.408945,0.931
1685221980,           2023-05-27 21:13:00,           2023-05-27 13:13:00,3.52,20.075,8.707,95.907607,0.93
1685222280,           2023-05-27 21:18:00,           2023-05-27 13:18:00,3.52,20.134,8.743,96.416922,0.93
1685222580,           2023-05-27 21:23:00,           2023-05-27 13:23:00,3.52,20.234,8.738,96.552879,0.931
1685222880,           2023-05-27 21:28:00,           2023-05-27 13:28:00,3.52,20.293,8.733,96.610347,0.93
1685223180,           2023-05-27 21:33:00,           2023-05-27 13:33:00,3.52,20.276,8.684,96.035978,0.931
1685223480,           2023-05-27 21:38:00,           2023-05-27 13:38:00,3.52,20.234,8.657,95.657848,0.93
1685223780,           2023-05-27 21:43:00,           2023-05-27 13:43:00,3.52,20.243,8.693,96.072753,0.93
1685224080,           2023-05-27 21:48:00,           2023-05-27 13:48:00,3.52,20.234,8.685,95.967241,0.931
1685224380,           2023-05-27 21:53:00,           2023-05-27 13:53:00,3.52,20.251,8.725,96.441677,0.931
1685224680,           2023-05-27 21:58:00,           2023-05-27 13:58:00,3.52,20.243,8.64,95.487011,0.93
1685224980,           2023-05-27 22:03:00,           2023-05-27 14:03:00,3.52,20.26,8.698,96.160358,0.931
1685225280,           2023-05-27 22:08:00,           2023-05-27 14:08:00,3.52,20.268,8.655,95.70012,0.931
1685225580,           2023-05-27 22:13:00,           2023-05-27 14:13:00,3.52,20.285,8.673,95.931407,0.931
1685225880,           2023-05-27 22:18:00,           2023-05-27 14:18:00,3.52,20.301,8.711,96.382216,0.931
1685226180,           2023-05-27 22:23:00,           2023-05-27 14:23:00,3.52,20.31,8.652,95.746452,0.931
1685226480,           2023-05-27 22:28:00,           2023-05-27 14:28:00,3.52,20.352,8.677,96.102858,0.93
1685226780,           2023-05-27 22:33:00,           2023-05-27 14:33:00,3.52,20.335,8.671,96.004147,0.93
1685227080,           2023-05-27 22:38:00,           2023-05-27 14:38:00,3.52,20.352,8.672,96.04748,0.93
1685227380,           2023-05-27 22:43:00,           2023-05-27 14:43:00,3.52,20.368,8.695,96.332665,0.931
1685227680,           2023-05-27 22:48:00,           2023-05-27 14:48:00,3.52,20.527,8.903,98.947016,0.931
1685227980,           2023-05-27 22:53:00,           2023-05-27 14:53:00,3.52,20.586,8.893,98.950792,0.931
1685228280,           2023-05-27 22:58:00,           2023-05-27 14:58:00,3.52,20.561,8.794,97.801083,0.93
1685228580,           2023-05-27 23:03:00,           2023-05-27 15:03:00,3.52,20.527,8.765,97.413298,0.93
1685228880,           2023-05-27 23:08:00,           2023-05-27 15:08:00,3.52,20.46,8.726,96.851842,0.931
1685229180,           2023-05-27 23:13:00,           2023-05-27 15:13:00,3.52,20.469,8.718,96.780226,0.93
1685229480,           2023-05-27 23:18:00,           2023-05-27 15:18:00,3.52,20.46,8.737,96.973933,0.93
1685229780,           2023-05-27 23:23:00,           2023-05-27 15:23:00,3.52,20.486,8.751,97.179138,0.931
1685230080,           2023-05-27 23:28:00,           2023-05-27 15:28:00,3.52,20.477,8.76,97.26182,0.93
1685230380,           2023-05-27 23:33:00,           2023-05-27 15:33:00,3.52,20.469,8.752,97.157667,0.93
1685230680,           2023-05-27 23:38:00,           2023-05-27 15:38:00,3.52,20.477,8.746,97.106379,0.93
1685230980,           2023-05-27 23:43:00,           2023-05-27 15:43:00,3.52,20.511,8.766,97.393698,0.931
1685231280,           2023-05-27 23:48:00,           2023-05-27 15:48:00,3.52,20.477,8.724,96.862114,0.93
1685231580,           2023-05-27 23:53:00,           2023-05-27 15:53:00,3.52,20.502,8.691,96.543291,0.93
1685231880,           2023-05-27 23:58:00,           2023-05-27 15:58:00,3.52,20.477,8.714,96.751085,0.93
1685232180,           2023-05-28 00:03:00,           2023-05-27 16:03:00,3.52,20.477,8.73,96.928732,0.93
1685232480,           2023-05-28 00:08:00,           2023-05-27 16:08:00,3.52,20.494,8.709,96.727987,0.93
1685232780,           2023-05-28 00:13:00,           2023-05-27 16:13:00,3.52,20.494,8.712,96.761307,0.931
1685233080,           2023-05-28 00:18:00,           2023-05-27 16:18:00,3.52,20.469,8.691,96.480494,0.931
1685233380,           2023-05-28 00:23:00,           2023-05-27 16:23:00,3.52,20.477,8.718,96.795496,0.931
1685233680,           2023-05-28 00:28:00,           2023-05-27 16:28:00,3.52,20.486,8.667,96.246325,0.93
1685233980,           2023-05-28 00:33:00,           2023-05-27 16:33:00,3.52,20.486,8.707,96.690522,0.931
1685234280,           2023-05-28 00:38:00,           2023-05-27 16:38:00,3.52,20.561,8.801,97.878932,0.931
1685234580,           2023-05-28 00:43:00,           2023-05-27 16:43:00,3.52,20.536,8.736,97.108213,0.93
1685234880,           2023-05-28 00:48:00,           2023-05-27 16:48:00,3.52,20.511,8.716,96.838179,0.931
1685235180,           2023-05-28 00:53:00,           2023-05-27 16:53:00,3.52,20.511,8.698,96.638192,0.93
1685235480,           2023-05-28 00:58:00,           2023-05-27 16:58:00,3.52,20.511,8.693,96.58264,0.931
1685235780,           2023-05-28 01:03:00,           2023-05-27 17:03:00,3.52,20.519,8.709,96.775663,0.93
1685236080,           2023-05-28 01:08:00,           2023-05-27 17:08:00,3.52,20.494,8.691,96.528067,0.931
1685236380,           2023-05-28 01:13:00,           2023-05-27 17:13:00,3.52,20.519,8.676,96.408962,0.931
1685236680,           2023-05-28 01:18:00,           2023-05-27 17:18:00,3.52,20.519,8.682,96.475635,0.931
1685236980,           2023-05-28 01:23:00,           2023-05-27 17:23:00,3.52,20.511,8.672,96.349321,0.931
1685237280,           2023-05-28 01:28:00,           2023-05-27 17:28:00,3.52,20.502,8.688,96.509966,0.931
1685237580,           2023-05-28 01:33:00,           2023-05-27 17:33:00,3.52,20.502,8.678,96.398881,0.93
1685237880,           2023-05-28 01:38:00,           2023-05-27 17:38:00,3.52,20.494,8.684,96.45032,0.93
1685238180,           2023-05-28 01:43:00,           2023-05-27 17:43:00,3.52,20.494,8.745,97.127827,0.931
1685238480,           2023-05-28 01:48:00,           2023-05-27 17:48:00,3.52,20.494,8.675,96.35036,0.93
1685238780,           2023-05-28 01:53:00,           2023-05-27 17:53:00,3.52,20.486,8.645,96.002017,0.93
1685239080,           2023-05-28 01:58:00,           2023-05-27 17:58:00,3.52,20.477,8.659,96.140423,0.93
1685239380,           2023-05-28 02:03:00,           2023-05-27 18:03:00,3.52,20.477,8.658,96.12932,0.93
1685239680,           2023-05-28 02:08:00,           2023-05-27 18:08:00,3.52,20.452,8.654,96.037541,0.931
1685239980,           2023-05-28 02:13:00,           2023-05-27 18:13:00,3.52,20.452,8.694,96.48144,0.93
1685240280,           2023-05-28 02:18:00,           2023-05-27 18:18:00,3.52,20.427,8.659,96.045639,0.93
1685240580,           2023-05-28 02:23:00,           2023-05-27 18:23:00,3.52,20.452,8.633,95.804494,0.931
1685240880,           2023-05-28 02:28:00,           2023-05-27 18:28:00,3.52,20.427,8.622,95.635234,0.931
1685241180,           2023-05-28 02:33:00,           2023-05-27 18:33:00,3.52,20.419,8.621,95.609045,0.931
1685241480,           2023-05-28 02:38:00,           2023-05-27 18:38:00,3.52,20.419,8.597,95.342879,0.931
1685241780,           2023-05-28 02:43:00,           2023-05-27 18:43:00,3.52,20.402,8.571,95.022639,0.931
1685242080,           2023-05-28 02:48:00,           2023-05-27 18:48:00,3.52,20.368,8.565,94.892383,0.93
1685242380,           2023-05-28 02:53:00,           2023-05-27 18:53:00,3.52,20.368,8.573,94.981016,0.93
1685242680,           2023-05-28 02:58:00,           2023-05-27 18:58:00,3.52,20.36,8.537,94.567222,0.93
1685242980,           2023-05-28 03:03:00,           2023-05-27 19:03:00,3.52,20.327,8.557,94.726975,0.93
1685243280,           2023-05-28 03:08:00,           2023-05-27 19:08:00,3.52,20.335,8.536,94.509445,0.931
1685243580,           2023-05-28 03:13:00,           2023-05-27 19:13:00,3.52,20.327,8.52,94.31738,0.93
1685243880,           2023-05-28 03:18:00,           2023-05-27 19:18:00,3.52,20.318,8.531,94.422351,0.93
1685244180,           2023-05-28 03:23:00,           2023-05-27 19:23:00,3.52,20.31,8.541,94.518082,0.931
1685244480,           2023-05-28 03:28:00,           2023-05-27 19:28:00,3.52,20.301,8.488,93.914849,0.93
1685244780,           2023-05-28 03:33:00,           2023-05-27 19:33:00,3.52,20.276,8.503,94.034307,0.93
1685245080,           2023-05-28 03:38:00,           2023-05-27 19:38:00,3.52,20.243,8.511,94.061337,0.931
1685245380,           2023-05-28 03:43:00,           2023-05-27 19:43:00,3.52,20.251,8.501,93.965696,0.931
1685245680,           2023-05-28 03:48:00,           2023-05-27 19:48:00,3.52,20.218,8.497,93.860148,0.93
1685245980,           2023-05-28 03:53:00,           2023-05-27 19:53:00,3.52,20.218,8.487,93.749685,0.931
1685246280,           2023-05-28 03:58:00,           2023-05-27 19:58:00,3.52,20.193,8.481,93.637035,0.93
1685246580,           2023-05-28 04:03:00,           2023-05-27 20:03:00,3.52,20.184,8.472,93.520992,0.93
1685246880,           2023-05-28 04:08:00,           2023-05-27 20:08:00,3.52,20.176,8.463,93.406836,0.93
1685247180,           2023-05-28 04:13:00,           2023-05-27 20:13:00,3.52,20.159,8.469,93.441574,0.93
1685247480,           2023-05-28 04:18:00,           2023-05-27 20:18:00,3.52,20.142,8.456,93.266707,0.931
1685247780,           2023-05-28 04:23:00,           2023-05-27 20:23:00,3.52,20.134,8.46,93.296027,0.931
1685248080,           2023-05-28 04:28:00,           2023-05-27 20:28:00,3.52,20.134,8.459,93.284999,0.931
1685248380,           2023-05-28 04:33:00,           2023-05-27 20:33:00,3.52,20.092,8.465,93.273435,0.931
1685248680,           2023-05-28 04:38:00,           2023-05-27 20:38:00,3.52,20.101,8.464,93.27907,0.931
1685248980,           2023-05-28 04:43:00,           2023-05-27 20:43:00,3.52,20.084,8.463,93.236597,0.93
1685249280,           2023-05-28 04:48:00,           2023-05-27 20:48:00,3.52,20.067,8.467,93.2492,0.93
1685249580,           2023-05-28 04:53:00,           2023-05-27 20:53:00,3.52,20.05,8.507,93.658118,0.931
1685249880,           2023-05-28 04:58:00,           2023-05-27 20:58:00,3.52,20.017,8.542,93.981841,0.931
1685250180,           2023-05-28 05:03:00,           2023-05-27 21:03:00,3.52,20.008,8.54,93.943039,0.931
1685250480,           2023-05-28 05:08:00,           2023-05-27 21:08:00,3.52,19.992,8.566,94.199096,0.931
1685250780,           2023-05-28 05:13:00,           2023-05-27 21:13:00,3.52,19.992,8.554,94.067134,0.931
1685251080,           2023-05-28 05:18:00,           2023-05-27 21:18:00,3.52,19.967,8.541,93.877515,0.93
1685251380,           2023-05-28 05:23:00,           2023-05-27 21:23:00,3.52,19.95,8.545,93.88974,0.931
1685251680,           2023-05-28 05:28:00,           2023-05-27 21:28:00,3.52,19.975,8.526,93.727549,0.931
1685251980,           2023-05-28 05:33:00,           2023-05-27 21:33:00,3.52,19.95,8.533,93.757888,0.931
1685252280,           2023-05-28 05:38:00,           2023-05-27 21:38:00,3.52,19.941,8.536,93.774066,0.931
1685252580,           2023-05-28 05:43:00,           2023-05-27 21:43:00,3.52,19.925,8.543,93.821103,0.931
1685252880,           2023-05-28 05:48:00,           2023-05-27 21:48:00,3.52,19.9,8.544,93.785421,0.931
1685253180,           2023-05-28 05:53:00,           2023-05-27 21:53:00,3.52,19.9,8.544,93.785421,0.93
1685253480,           2023-05-28 05:58:00,           2023-05-27 21:58:00,3.52,19.891,8.547,93.801548,0.931
1685253780,           2023-05-28 06:03:00,           2023-05-27 22:03:00,3.52,19.9,8.554,93.895189,0.931
1685254080,           2023-05-28 06:08:00,           2023-05-27 22:08:00,3.52,19.874,8.561,93.923405,0.93
1685254380,           2023-05-28 06:13:00,           2023-05-27 22:13:00,3.52,19.849,8.558,93.843761,0.931
1685254680,           2023-05-28 06:18:00,           2023-05-27 22:18:00,3.52,19.858,8.562,93.904454,0.93
1685254980,           2023-05-28 06:23:00,           2023-05-27 22:23:00,3.52,19.849,8.559,93.854727,0.93
1685255280,           2023-05-28 06:28:00,           2023-05-27 22:28:00,3.52,19.816,8.551,93.705375,0.93
1685255580,           2023-05-28 06:33:00,           2023-05-27 22:33:00,3.52,19.807,8.55,93.677613,0.931
1685255880,           2023-05-28 06:38:00,           2023-05-27 22:38:00,3.52,19.833,8.599,94.263303,0.931
1685256180,           2023-05-28 06:43:00,           2023-05-27 22:43:00,3.52,19.849,8.601,94.315283,0.93
1685256480,           2023-05-28 06:48:00,           2023-05-27 22:48:00,3.52,19.849,8.601,94.315283,0.93
1685256780,           2023-05-28 06:53:00,           2023-05-27 22:53:00,3.52,19.849,8.607,94.381076,0.931
1685257080,           2023-05-28 06:58:00,           2023-05-27 22:58:00,3.52,19.833,8.61,94.383886,0.931
1685257380,           2023-05-28 07:03:00,           2023-05-27 23:03:00,3.52,19.824,8.609,94.356003,0.931
1685257680,           2023-05-28 07:08:00,           2023-05-27 23:08:00,3.52,19.833,8.596,94.230417,0.93
1685257980,           2023-05-28 07:13:00,           2023-05-27 23:13:00,3.52,19.816,8.616,94.417672,0.931
1685258280,           2023-05-28 07:18:00,           2023-05-27 23:18:00,3.52,19.824,8.618,94.454645,0.931
1685258580,           2023-05-28 07:23:00,           2023-05-27 23:23:00,3.52,19.824,8.608,94.345043,0.931
1685258880,           2023-05-28 07:28:00,           2023-05-27 23:28:00,3.52,19.824,8.619,94.465605,0.931
1685259180,           2023-05-28 07:33:00,           2023-05-27 23:33:00,3.52,19.816,8.602,94.264254,0.93
1685259480,           2023-05-28 07:38:00,           2023-05-27 23:38:00,3.52,19.816,8.607,94.319046,0.93
1685259780,           2023-05-28 07:43:00,           2023-05-27 23:43:00,3.52,19.799,8.612,94.341868,0.931
1685260080,           2023-05-28 07:48:00,           2023-05-27 23:48:00,3.52,19.824,8.598,94.235441,0.93
1685260380,           2023-05-28 07:53:00,           2023-05-27 23:53:00,3.52,19.841,8.603,94.322182,0.931
1685260680,           2023-05-28 07:58:00,           2023-05-27 23:58:00,3.52,19.816,8.599,94.231379,0.93
1685260980,           2023-05-28 08:03:00,           2023-05-28 00:03:00,3.52,19.841,8.595,94.234471,0.931
1685261280,           2023-05-28 08:08:00,           2023-05-28 00:08:00,3.52,19.833,8.593,94.19753,0.931
1685261580,           2023-05-28 08:13:00,           2023-05-28 00:13:00,3.52,19.833,8.594,94.208492,0.931
1685261880,           2023-05-28 08:18:00,           2023-05-28 00:18:00,3.52,19.807,8.595,94.170653,0.931
1685262180,           2023-05-28 08:23:00,           2023-05-28 00:23:00,3.52,19.791,8.593,94.118717,0.931
1685262480,           2023-05-28 08:28:00,           2023-05-28 00:28:00,3.52,19.799,8.585,94.046091,0.931
1685262780,           2023-05-28 08:33:00,           2023-05-28 00:33:00,3.52,19.833,8.579,94.04406,0.931
1685263080,           2023-05-28 08:38:00,           2023-05-28 00:38:00,3.52,19.799,8.581,94.002272,0.931
1685263380,           2023-05-28 08:43:00,           2023-05-28 00:43:00,3.52,19.791,8.575,93.921564,0.93
1685263680,           2023-05-28 08:48:00,           2023-05-28 00:48:00,3.52,19.791,8.57,93.866799,0.931
1685263980,           2023-05-28 08:53:00,           2023-05-28 00:53:00,3.52,19.807,8.564,93.831003,0.931
1685264280,           2023-05-28 08:58:00,           2023-05-28 00:58:00,3.52,19.807,8.565,93.841959,0.931
1685264580,           2023-05-28 09:03:00,           2023-05-28 01:03:00,3.52,19.799,8.559,93.761269,0.93
1685264880,           2023-05-28 09:08:00,           2023-05-28 01:08:00,3.52,19.791,8.571,93.877752,0.931
1685265180,           2023-05-28 09:13:00,           2023-05-28 01:13:00,3.52,19.782,8.555,93.685693,0.93
1685265480,           2023-05-28 09:18:00,           2023-05-28 01:18:00,3.52,19.791,8.546,93.603929,0.93
1685265780,           2023-05-28 09:23:00,           2023-05-28 01:23:00,3.52,19.765,8.559,93.697728,0.93
1685266080,           2023-05-28 09:28:00,           2023-05-28 01:28:00,3.52,19.774,8.548,93.594105,0.931
1685266380,           2023-05-28 09:33:00,           2023-05-28 01:33:00,3.52,19.749,8.556,93.634998,0.931
1685266680,           2023-05-28 09:38:00,           2023-05-28 01:38:00,3.52,19.757,8.547,93.551432,0.931
1685266980,           2023-05-28 09:43:00,           2023-05-28 01:43:00,3.52,19.732,8.548,93.515723,0.931
1685267280,           2023-05-28 09:48:00,           2023-05-28 01:48:00,3.52,19.74,8.542,93.465001,0.931
1685267580,           2023-05-28 09:53:00,           2023-05-28 01:53:00,3.52,19.724,8.55,93.522671,0.931
1685267880,           2023-05-28 09:58:00,           2023-05-28 01:58:00,3.52,19.732,8.523,93.242221,0.931
1685268180,           2023-05-28 10:03:00,           2023-05-28 02:03:00,3.52,19.707,8.539,93.370662,0.931
1685268480,           2023-05-28 10:08:00,           2023-05-28 02:08:00,3.52,19.715,8.526,93.243401,0.931
1685268780,           2023-05-28 10:13:00,           2023-05-28 02:13:00,3.52,19.715,8.521,93.188719,0.931
1685269080,           2023-05-28 10:18:00,           2023-05-28 02:18:00,3.52,19.698,8.517,93.113368,0.931
1685269380,           2023-05-28 10:23:00,           2023-05-28 02:23:00,3.52,19.698,8.525,93.20083,0.93
1685269680,           2023-05-28 10:28:00,           2023-05-28 02:28:00,3.52,19.715,8.521,93.188719,0.931
1685269980,           2023-05-28 10:33:00,           2023-05-28 02:33:00,3.52,19.707,8.514,93.097296,0.93
1685270280,           2023-05-28 10:38:00,           2023-05-28 02:38:00,3.52,19.698,8.52,93.146166,0.931
1685270580,           2023-05-28 10:43:00,           2023-05-28 02:43:00,3.52,19.707,8.5,92.944212,0.93
1685270880,           2023-05-28 10:48:00,           2023-05-28 02:48:00,3.52,19.715,8.509,93.057483,0.93
1685271180,           2023-05-28 10:53:00,           2023-05-28 02:53:00,3.52,19.69,8.522,93.153151,0.931
1685271480,           2023-05-28 10:58:00,           2023-05-28 02:58:00,3.52,19.707,8.501,92.955146,0.931
1685271780,           2023-05-28 11:03:00,           2023-05-28 03:03:00,3.52,19.707,8.488,92.812997,0.93
1685272080,           2023-05-28 11:08:00,           2023-05-28 03:08:00,3.52,19.682,8.49,92.788537,0.931
1685272380,           2023-05-28 11:13:00,           2023-05-28 03:13:00,3.52,19.715,8.484,92.784074,0.931
1685272680,           2023-05-28 11:18:00,           2023-05-28 03:18:00,3.52,19.682,8.493,92.821325,0.931
1685272980,           2023-05-28 11:23:00,           2023-05-28 03:23:00,3.52,19.698,8.502,92.949379,0.931
1685273280,           2023-05-28 11:28:00,           2023-05-28 03:28:00,3.52,19.698,8.504,92.971244,0.931
1685273580,           2023-05-28 11:33:00,           2023-05-28 03:33:00,3.52,19.698,8.493,92.850985,0.931
1685273880,           2023-05-28 11:38:00,           2023-05-28 03:38:00,3.52,19.707,8.48,92.72552,0.931
1685274180,           2023-05-28 11:43:00,           2023-05-28 03:43:00,3.52,19.707,8.475,92.670847,0.931
1685274480,           2023-05-28 11:48:00,           2023-05-28 03:48:00,3.52,19.698,8.485,92.763524,0.931
1685274780,           2023-05-28 11:53:00,           2023-05-28 03:53:00,3.52,19.698,8.474,92.643265,0.93
1685275080,           2023-05-28 11:58:00,           2023-05-28 03:58:00,3.52,19.698,8.484,92.752591,0.931
1685275380,           2023-05-28 12:03:00,           2023-05-28 04:03:00,3.52,19.732,8.479,92.760858,0.931
1685275680,           2023-05-28 12:08:00,           2023-05-28 04:08:00,3.52,19.724,8.463,92.571037,0.93
1685275980,           2023-05-28 12:13:00,           2023-05-28 04:13:00,3.52,19.74,8.465,92.622481,0.931
1685276280,           2023-05-28 12:18:00,           2023-05-28 04:18:00,3.52,19.732,8.467,92.629577,0.931
1685276580,           2023-05-28 12:23:00,           2023-05-28 04:23:00,3.52,19.749,8.449,92.464013,0.93
1685276880,           2023-05-28 12:28:00,           2023-05-28 04:28:00,3.52,19.74,8.458,92.545888,0.931
1685277180,           2023-05-28 12:33:00,           2023-05-28 04:33:00,3.52,19.749,8.453,92.507788,0.931
1685277480,           2023-05-28 12:38:00,           2023-05-28 04:38:00,3.52,19.732,8.445,92.388896,0.93
1685277780,           2023-05-28 12:43:00,           2023-05-28 04:43:00,3.52,19.732,8.448,92.421716,0.931
1685278080,           2023-05-28 12:48:00,           2023-05-28 04:48:00,3.52,19.732,8.442,92.356076,0.931
1685278380,           2023-05-28 12:53:00,           2023-05-28 04:53:00,3.52,19.74,8.438,92.327052,0.931
1685278680,           2023-05-28 12:58:00,           2023-05-28 04:58:00,3.52,19.74,8.43,92.239517,0.931
1685278980,           2023-05-28 13:03:00,           2023-05-28 05:03:00,3.52,19.74,8.422,92.151983,0.93
1685279280,           2023-05-28 13:08:00,           2023-05-28 05:08:00,3.52,19.724,8.42,92.100689,0.931
1685279580,           2023-05-28 13:13:00,           2023-05-28 05:13:00,3.52,19.715,8.42,92.084147,0.931
1685279880,           2023-05-28 13:18:00,           2023-05-28 05:18:00,3.52,19.581,8.458,92.252388,0.931
1685280180,           2023-05-28 13:23:00,           2023-05-28 05:23:00,3.52,19.682,8.422,92.045355,0.93
1685280480,           2023-05-28 13:28:00,           2023-05-28 05:28:00,3.52,19.707,8.421,92.080377,0.931
1685280780,           2023-05-28 13:33:00,           2023-05-28 05:33:00,3.52,19.698,8.429,92.151295,0.931
1685281080,           2023-05-28 13:38:00,           2023-05-28 05:38:00,3.52,19.698,8.428,92.140363,0.931
1685281380,           2023-05-28 13:43:00,           2023-05-28 05:43:00,3.52,19.673,8.429,92.105301,0.931
1685281680,           2023-05-28 13:48:00,           2023-05-28 05:48:00,3.52,19.69,8.429,92.136577,0.931
1685281980,           2023-05-28 13:53:00,           2023-05-28 05:53:00,3.52,19.69,8.429,92.136577,0.931
1685282280,           2023-05-28 13:58:00,           2023-05-28 05:58:00,3.52,19.69,8.428,92.125646,0.931
1685282580,           2023-05-28 14:03:00,           2023-05-28 06:03:00,3.52,19.69,8.413,91.961682,0.931
1685282880,           2023-05-28 14:08:00,           2023-05-28 06:08:00,3.52,19.69,8.418,92.016337,0.931
1685283180,           2023-05-28 14:13:00,           2023-05-28 06:13:00,3.52,19.682,8.414,91.957921,0.931
1685283480,           2023-05-28 14:18:00,           2023-05-28 06:18:00,3.52,19.69,8.403,91.852373,0.931
1685283780,           2023-05-28 14:23:00,           2023-05-28 06:23:00,3.52,19.69,8.407,91.896097,0.931
1685284080,           2023-05-28 14:28:00,           2023-05-28 06:28:00,3.52,19.682,8.414,91.957921,0.931
1685284380,           2023-05-28 14:33:00,           2023-05-28 06:33:00,3.52,19.673,8.401,91.79934,0.93
