"","Date","Station","Depth","StationCode","Temp","Imputed"
"1354",2023-08-03,"CM84",1.5,"CM84_1.5",25.3468263888889,"No"
"1355",2023-08-04,"CM84",1.5,"CM84_1.5",25.2168472222222,"No"
"1356",2023-08-05,"CM84",1.5,"CM84_1.5",25.7109513888889,"No"
"1357",2023-08-06,"CM84",1.5,"CM84_1.5",26.0543888888889,"No"
"1358",2023-08-07,"CM84",1.5,"CM84_1.5",26.1795347222222,"No"
"1359",2023-08-08,"CM84",1.5,"CM84_1.5",25.9572847222222,"No"
"1360",2023-08-09,"CM84",1.5,"CM84_1.5",25.3774652777778,"No"
"1361",2023-08-10,"CM84",1.5,"CM84_1.5",25.4796458333333,"No"
"1362",2023-08-11,"CM84",1.5,"CM84_1.5",25.4927152777778,"No"
"1363",2023-08-12,"CM84",1.5,"CM84_1.5",25.5174444444444,"No"
"1364",2023-08-13,"CM84",1.5,"CM84_1.5",25.9857638888889,"No"
"1365",2023-08-14,"CM84",1.5,"CM84_1.5",26.3150416666667,"No"
"1366",2023-08-15,"CM84",1.5,"CM84_1.5",26.4316527777778,"No"
"1367",2023-08-16,"CM84",1.5,"CM84_1.5",27.0411180555556,"No"
"1368",2023-08-17,"CM84",1.5,"CM84_1.5",27.6253125,"No"
"1369",2023-08-18,"CM84",1.5,"CM84_1.5",27.0555069444444,"No"
"1370",2023-08-19,"CM84",1.5,"CM84_1.5",26.7521805555556,"No"
"1371",2023-08-20,"CM84",1.5,"CM84_1.5",26.8915416666667,"No"
"1372",2023-08-21,"CM84",1.5,"CM84_1.5",26.5552569444444,"No"
"1373",2023-08-22,"CM84",1.5,"CM84_1.5",26.0920625,"No"
"1374",2023-08-23,"CM84",1.5,"CM84_1.5",26.4934583333333,"No"
"1375",2023-08-24,"CM84",1.5,"CM84_1.5",26.6504027777778,"No"
"1376",2023-08-25,"CM84",1.5,"CM84_1.5",26.4414513888889,"No"
"1377",2023-08-26,"CM84",1.5,"CM84_1.5",26.2586875,"No"
"1378",2023-08-27,"CM84",1.5,"CM84_1.5",26.2912569444444,"No"
"1379",2023-08-28,"CM84",1.5,"CM84_1.5",26.2633333333333,"No"
"1380",2023-08-29,"CM84",1.5,"CM84_1.5",26.1496319444444,"No"
"1381",2023-08-30,"CM84",1.5,"CM84_1.5",25.9777916666667,"No"
"1382",2023-08-31,"CM84",1.5,"CM84_1.5",26.0562708333333,"No"
"1383",2023-09-01,"CM84",1.5,"CM84_1.5",25.5071180555556,"No"
"1384",2023-09-02,"CM84",1.5,"CM84_1.5",24.9814652777778,"No"
"1385",2023-09-03,"CM84",1.5,"CM84_1.5",24.9071875,"No"
"1386",2023-09-04,"CM84",1.5,"CM84_1.5",24.7475833333333,"No"
"1387",2023-09-05,"CM84",1.5,"CM84_1.5",24.8465069444444,"No"
"1388",2023-09-06,"CM84",1.5,"CM84_1.5",25.0178472222222,"No"
"1389",2023-09-07,"CM84",1.5,"CM84_1.5",24.6925833333333,"No"
"1390",2023-09-08,"CM84",1.5,"CM84_1.5",24.7256944444444,"No"
"1391",2023-09-09,"CM84",1.5,"CM84_1.5",24.8736458333333,"No"
"1392",2023-09-10,"CM84",1.5,"CM84_1.5",24.8578472222222,"No"
"1393",2023-09-11,"CM84",1.5,"CM84_1.5",24.8463680555556,"No"
"1394",2023-09-12,"CM84",1.5,"CM84_1.5",24.5831111111111,"No"
"1395",2023-09-13,"CM84",1.5,"CM84_1.5",24.7308333333333,"No"
"1396",2023-09-14,"CM84",1.5,"CM84_1.5",24.7856944444444,"No"
"1397",2023-09-15,"CM84",1.5,"CM84_1.5",24.8252916666667,"No"
"1398",2023-09-16,"CM84",1.5,"CM84_1.5",24.7868819444444,"No"
"1399",2023-09-17,"CM84",1.5,"CM84_1.5",24.5733680555556,"No"
"1400",2023-09-18,"CM84",1.5,"CM84_1.5",24.2855416666667,"No"
"1401",2023-09-19,"CM84",1.5,"CM84_1.5",24.2253402777778,"No"
"1402",2023-09-20,"CM84",1.5,"CM84_1.5",24.1758958333333,"No"
"1403",2023-09-21,"CM84",1.5,"CM84_1.5",23.8558611111111,"No"
"1404",2023-09-22,"CM84",1.5,"CM84_1.5",23.6514027777778,"No"
"1405",2023-09-23,"CM84",1.5,"CM84_1.5",23.4854444444444,"No"
"1406",2023-09-24,"CM84",1.5,"CM84_1.5",23.2109375,"No"
"1407",2023-04-01,"CM84",2.5,"CM84_2.5",12.9089513888889,"No"
"1408",2023-04-02,"CM84",2.5,"CM84_2.5",13.1113888888889,"No"
"1409",2023-04-03,"CM84",2.5,"CM84_2.5",12.9665902777778,"No"
"1410",2023-04-04,"CM84",2.5,"CM84_2.5",13.0252430555556,"No"
"1411",2023-04-05,"CM84",2.5,"CM84_2.5",13.0854652777778,"No"
"1412",2023-04-06,"CM84",2.5,"CM84_2.5",13.4115555555556,"No"
"1413",2023-04-07,"CM84",2.5,"CM84_2.5",13.8607638888889,"No"
"1414",2023-04-08,"CM84",2.5,"CM84_2.5",13.9189930555556,"No"
"1415",2023-04-09,"CM84",2.5,"CM84_2.5",14.0980486111111,"No"
"1416",2023-04-10,"CM84",2.5,"CM84_2.5",14.3729027777778,"No"
"1417",2023-04-11,"CM84",2.5,"CM84_2.5",15.3041041666667,"No"
"1418",2023-04-12,"CM84",2.5,"CM84_2.5",15.5704722222222,"No"
"1419",2023-04-13,"CM84",2.5,"CM84_2.5",15.360375,"No"
"1420",2023-04-14,"CM84",2.5,"CM84_2.5",15.1537638888889,"No"
"1421",2023-04-15,"CM84",2.5,"CM84_2.5",15.6672708333333,"No"
"1422",2023-04-16,"CM84",2.5,"CM84_2.5",15.9028611111111,"No"
"1423",2023-04-17,"CM84",2.5,"CM84_2.5",15.973875,"No"
"1424",2023-04-18,"CM84",2.5,"CM84_2.5",15.6912430555556,"No"
"1425",2023-04-19,"CM84",2.5,"CM84_2.5",15.8339236111111,"No"
"1426",2023-04-20,"CM84",2.5,"CM84_2.5",15.8091805555556,"No"
"1427",2023-04-21,"CM84",2.5,"CM84_2.5",16.0360486111111,"No"
"1428",2023-04-22,"CM84",2.5,"CM84_2.5",16.4244305555556,"No"
"1429",2023-04-23,"CM84",2.5,"CM84_2.5",16.9789513888889,"No"
"1430",2023-04-24,"CM84",2.5,"CM84_2.5",17.7298263888889,"No"
"1431",2023-04-25,"CM84",2.5,"CM84_2.5",18.1794027777778,"No"
"1432",2023-04-26,"CM84",2.5,"CM84_2.5",18.5027430555556,"No"
"1433",2023-04-27,"CM84",2.5,"CM84_2.5",18.8207708333333,"No"
"1434",2023-04-28,"CM84",2.5,"CM84_2.5",19.8059166666667,"No"
"1435",2023-04-29,"CM84",2.5,"CM84_2.5",20.0174861111111,"Yes"
"1436",2023-04-30,"CM84",2.5,"CM84_2.5",20.2290555555556,"Yes"
"1437",2023-05-01,"CM84",2.5,"CM84_2.5",20.440625,"No"
"1438",2023-05-02,"CM84",2.5,"CM84_2.5",19.9702916666667,"No"
"1439",2023-05-03,"CM84",2.5,"CM84_2.5",19.6249861111111,"No"
"1440",2023-05-04,"CM84",2.5,"CM84_2.5",18.9457569444444,"No"
"1441",2023-05-05,"CM84",2.5,"CM84_2.5",18.5608819444444,"No"
"1442",2023-05-06,"CM84",2.5,"CM84_2.5",18.2989722222222,"No"
"1443",2023-05-07,"CM84",2.5,"CM84_2.5",18.1612916666667,"No"
"1444",2023-05-08,"CM84",2.5,"CM84_2.5",18.2553541666667,"No"
"1445",2023-05-09,"CM84",2.5,"CM84_2.5",18.3336041666667,"No"
"1446",2023-05-10,"CM84",2.5,"CM84_2.5",18.5585486111111,"No"
"1447",2023-05-11,"CM84",2.5,"CM84_2.5",18.4757916666667,"No"
"1448",2023-05-12,"CM84",2.5,"CM84_2.5",18.9538472222222,"No"
"1449",2023-05-13,"CM84",2.5,"CM84_2.5",19.5764097222222,"No"
"1450",2023-05-14,"CM84",2.5,"CM84_2.5",20.0386041666667,"No"
"1451",2023-05-15,"CM84",2.5,"CM84_2.5",20.9544861111111,"No"
"1452",2023-05-16,"CM84",2.5,"CM84_2.5",21.4205763888889,"No"
"1453",2023-05-17,"CM84",2.5,"CM84_2.5",21.7098055555556,"No"
"1454",2023-05-18,"CM84",2.5,"CM84_2.5",22.2197222222222,"No"
"1455",2023-05-19,"CM84",2.5,"CM84_2.5",22.6497291666667,"No"
"1456",2023-05-20,"CM84",2.5,"CM84_2.5",22.5275,"No"
"1457",2023-05-21,"CM84",2.5,"CM84_2.5",22.3306666666667,"No"
"1458",2023-05-22,"CM84",2.5,"CM84_2.5",22.8796597222222,"No"
"1459",2023-05-23,"CM84",2.5,"CM84_2.5",22.9197986111111,"No"
"1460",2023-05-24,"CM84",2.5,"CM84_2.5",22.1498611111111,"No"
"1461",2023-05-25,"CM84",2.5,"CM84_2.5",22.0495,"No"
"1462",2023-05-26,"CM84",2.5,"CM84_2.5",21.7817569444444,"No"
"1463",2023-05-27,"CM84",2.5,"CM84_2.5",21.6908125,"No"
"1464",2023-05-28,"CM84",2.5,"CM84_2.5",21.6699305555556,"No"
"1465",2023-05-29,"CM84",2.5,"CM84_2.5",21.638375,"No"
"1466",2023-05-30,"CM84",2.5,"CM84_2.5",21.5070555555556,"No"
"1467",2023-05-31,"CM84",2.5,"CM84_2.5",21.4881597222222,"No"
"1468",2023-06-01,"CM84",2.5,"CM84_2.5",21.6391875,"No"
"1469",2023-06-02,"CM84",2.5,"CM84_2.5",21.6816458333333,"No"
"1470",2023-06-03,"CM84",2.5,"CM84_2.5",21.9902430555556,"No"
"1471",2023-06-04,"CM84",2.5,"CM84_2.5",22.4431180555556,"No"
"1472",2023-06-05,"CM84",2.5,"CM84_2.5",22.9737361111111,"No"
"1473",2023-06-06,"CM84",2.5,"CM84_2.5",22.518125,"No"
"1474",2023-06-07,"CM84",2.5,"CM84_2.5",22.5872563131313,"Yes"
"1475",2023-06-08,"CM84",2.5,"CM84_2.5",22.6563876262626,"Yes"
"1476",2023-06-09,"CM84",2.5,"CM84_2.5",22.7255189393939,"Yes"
"1477",2023-06-10,"CM84",2.5,"CM84_2.5",22.7946502525253,"Yes"
"1478",2023-06-11,"CM84",2.5,"CM84_2.5",22.8637815656566,"Yes"
"1479",2023-06-12,"CM84",2.5,"CM84_2.5",22.9329128787879,"Yes"
"1480",2023-06-13,"CM84",2.5,"CM84_2.5",23.0020441919192,"Yes"
"1481",2023-06-14,"CM84",2.5,"CM84_2.5",23.0711755050505,"Yes"
"1482",2023-06-15,"CM84",2.5,"CM84_2.5",23.1403068181818,"Yes"
"1483",2023-06-16,"CM84",2.5,"CM84_2.5",23.2094381313131,"Yes"
"1484",2023-06-17,"CM84",2.5,"CM84_2.5",23.2785694444444,"No"
"1485",2023-06-18,"CM84",2.5,"CM84_2.5",23.11825,"No"
"1486",2023-06-19,"CM84",2.5,"CM84_2.5",22.9863888888889,"No"
"1487",2023-06-20,"CM84",2.5,"CM84_2.5",22.9527152777778,"No"
"1488",2023-06-21,"CM84",2.5,"CM84_2.5",22.8304444444444,"No"
"1489",2023-06-22,"CM84",2.5,"CM84_2.5",22.7062569444444,"No"
"1490",2023-06-23,"CM84",2.5,"CM84_2.5",22.4610208333333,"No"
"1491",2023-06-24,"CM84",2.5,"CM84_2.5",22.4671458333333,"No"
"1492",2023-06-25,"CM84",2.5,"CM84_2.5",22.4472361111111,"No"
"1493",2023-06-26,"CM84",2.5,"CM84_2.5",22.3995694444444,"No"
"1494",2023-06-27,"CM84",2.5,"CM84_2.5",22.6141666666667,"No"
"1495",2023-06-28,"CM84",2.5,"CM84_2.5",22.8188888888889,"No"
"1496",2023-06-29,"CM84",2.5,"CM84_2.5",23.0121944444444,"No"
"1497",2023-06-30,"CM84",2.5,"CM84_2.5",23.7947916666667,"No"
"1498",2023-07-01,"CM84",2.5,"CM84_2.5",24.4390277777778,"No"
"1499",2023-07-02,"CM84",2.5,"CM84_2.5",24.1734305555556,"No"
"1500",2023-07-03,"CM84",2.5,"CM84_2.5",25.5970416666667,"No"
"1501",2023-07-04,"CM84",2.5,"CM84_2.5",25.0803055555556,"No"
"1502",2023-07-05,"CM84",2.5,"CM84_2.5",25.1281666666667,"No"
"1503",2023-07-06,"CM84",2.5,"CM84_2.5",24.6221388888889,"No"
"1504",2023-07-07,"CM84",2.5,"CM84_2.5",24.4175902777778,"No"
"1505",2023-07-08,"CM84",2.5,"CM84_2.5",24.2137291666667,"No"
"1506",2023-07-09,"CM84",2.5,"CM84_2.5",24.0478055555556,"No"
"1507",2023-07-10,"CM84",2.5,"CM84_2.5",23.7321111111111,"No"
"1508",2023-07-11,"CM84",2.5,"CM84_2.5",24.1212638888889,"No"
"1509",2023-07-12,"CM84",2.5,"CM84_2.5",24.3824236111111,"No"
"1510",2023-07-13,"CM84",2.5,"CM84_2.5",24.5506388888889,"No"
"1511",2023-07-14,"CM84",2.5,"CM84_2.5",24.9001319444444,"No"
"1512",2023-07-15,"CM84",2.5,"CM84_2.5",25.2724375,"No"
"1513",2023-07-16,"CM84",2.5,"CM84_2.5",25.6423263888889,"No"
"1514",2023-07-17,"CM84",2.5,"CM84_2.5",25.9590555555556,"No"
"1515",2023-07-18,"CM84",2.5,"CM84_2.5",25.8701388888889,"No"
"1516",2023-07-19,"CM84",2.5,"CM84_2.5",25.5129861111111,"No"
"1517",2023-07-20,"CM84",2.5,"CM84_2.5",25.8938541666667,"No"
"1518",2023-07-21,"CM84",2.5,"CM84_2.5",25.7514583333333,"No"
"1519",2023-07-22,"CM84",2.5,"CM84_2.5",26.2444652777778,"No"
"1520",2023-07-23,"CM84",2.5,"CM84_2.5",26.9982222222222,"No"
"1521",2023-07-24,"CM84",2.5,"CM84_2.5",26.568875,"No"
"1522",2023-07-25,"CM84",2.5,"CM84_2.5",26.4628680555556,"No"
"1523",2023-07-26,"CM84",2.5,"CM84_2.5",26.4118333333333,"No"
"1524",2023-07-27,"CM84",2.5,"CM84_2.5",26.0359652777778,"No"
"1525",2023-07-28,"CM84",2.5,"CM84_2.5",25.8161527777778,"No"
"1526",2023-07-29,"CM84",2.5,"CM84_2.5",25.9198541666667,"No"
"1527",2023-07-30,"CM84",2.5,"CM84_2.5",25.7466041666667,"No"
"1528",2023-07-31,"CM84",2.5,"CM84_2.5",25.6496319444444,"No"
"1529",2023-08-01,"CM84",2.5,"CM84_2.5",25.6965208333333,"No"
"1530",2023-08-02,"CM84",2.5,"CM84_2.5",25.4983611111111,"No"
"1531",2023-08-03,"CM84",2.5,"CM84_2.5",25.2738263888889,"No"
"1532",2023-08-04,"CM84",2.5,"CM84_2.5",25.1160208333333,"No"
"1533",2023-08-05,"CM84",2.5,"CM84_2.5",25.4859652777778,"No"
"1534",2023-08-06,"CM84",2.5,"CM84_2.5",25.8238819444444,"No"
"1535",2023-08-07,"CM84",2.5,"CM84_2.5",25.7852013888889,"No"
"1536",2023-08-08,"CM84",2.5,"CM84_2.5",25.8318125,"No"
"1537",2023-08-09,"CM84",2.5,"CM84_2.5",25.2856180555556,"No"
"1538",2023-08-10,"CM84",2.5,"CM84_2.5",25.3689236111111,"No"
"1539",2023-08-11,"CM84",2.5,"CM84_2.5",25.2989791666667,"No"
"1540",2023-08-12,"CM84",2.5,"CM84_2.5",25.382375,"No"
"1541",2023-08-13,"CM84",2.5,"CM84_2.5",25.7017430555556,"No"
"1542",2023-08-14,"CM84",2.5,"CM84_2.5",26.0159791666667,"No"
"1543",2023-08-15,"CM84",2.5,"CM84_2.5",26.1393333333333,"No"
"1544",2023-08-16,"CM84",2.5,"CM84_2.5",26.6270555555556,"No"
"1545",2023-08-17,"CM84",2.5,"CM84_2.5",27.1623819444444,"No"
"1546",2023-08-18,"CM84",2.5,"CM84_2.5",26.9927013888889,"No"
"1547",2023-08-19,"CM84",2.5,"CM84_2.5",26.6373888888889,"No"
"1548",2023-08-20,"CM84",2.5,"CM84_2.5",26.798875,"No"
"1549",2023-08-21,"CM84",2.5,"CM84_2.5",26.4823055555556,"No"
"1550",2023-08-22,"CM84",2.5,"CM84_2.5",26.0142152777778,"No"
"1551",2023-08-23,"CM84",2.5,"CM84_2.5",26.2136319444444,"No"
"1552",2023-08-24,"CM84",2.5,"CM84_2.5",26.2589722222222,"No"
"1553",2023-08-25,"CM84",2.5,"CM84_2.5",26.2787291666667,"No"
"1554",2023-08-26,"CM84",2.5,"CM84_2.5",26.1415069444444,"No"
"1555",2023-08-27,"CM84",2.5,"CM84_2.5",26.1032986111111,"No"
"1556",2023-08-28,"CM84",2.5,"CM84_2.5",26.08375,"No"
"1557",2023-08-29,"CM84",2.5,"CM84_2.5",25.9947430555556,"No"
"1558",2023-08-30,"CM84",2.5,"CM84_2.5",25.8187291666667,"No"
"1559",2023-08-31,"CM84",2.5,"CM84_2.5",25.8172569444444,"No"
"1560",2023-09-01,"CM84",2.5,"CM84_2.5",25.4779305555556,"No"
"1561",2023-09-02,"CM84",2.5,"CM84_2.5",24.9215,"No"
"1562",2023-09-03,"CM84",2.5,"CM84_2.5",24.7829513888889,"No"
"1563",2023-09-04,"CM84",2.5,"CM84_2.5",24.6528402777778,"No"
"1564",2023-09-05,"CM84",2.5,"CM84_2.5",24.6735069444444,"No"
"1565",2023-09-06,"CM84",2.5,"CM84_2.5",24.7838819444444,"No"
"1566",2023-09-07,"CM84",2.5,"CM84_2.5",24.5853055555556,"No"
"1567",2023-09-08,"CM84",2.5,"CM84_2.5",24.6005069444444,"No"
"1568",2023-09-09,"CM84",2.5,"CM84_2.5",24.6865277777778,"No"
"1569",2023-09-10,"CM84",2.5,"CM84_2.5",24.6669236111111,"No"
"1570",2023-09-11,"CM84",2.5,"CM84_2.5",24.6182083333333,"No"
"1571",2023-09-12,"CM84",2.5,"CM84_2.5",24.4668125,"No"
"1572",2023-09-13,"CM84",2.5,"CM84_2.5",24.5253958333333,"No"
"1573",2023-09-14,"CM84",2.5,"CM84_2.5",24.5822916666667,"No"
"1574",2023-09-15,"CM84",2.5,"CM84_2.5",24.6797916666667,"No"
"1575",2023-09-16,"CM84",2.5,"CM84_2.5",24.5781458333333,"No"
"1576",2023-09-17,"CM84",2.5,"CM84_2.5",24.4455416666667,"No"
"1577",2023-09-18,"CM84",2.5,"CM84_2.5",24.1957916666667,"No"
"1578",2023-09-19,"CM84",2.5,"CM84_2.5",24.0912430555556,"No"
"1579",2023-09-20,"CM84",2.5,"CM84_2.5",24.0632986111111,"No"
"1580",2023-09-21,"CM84",2.5,"CM84_2.5",23.7721388888889,"No"
"1581",2023-09-22,"CM84",2.5,"CM84_2.5",23.5512222222222,"No"
"1582",2023-09-23,"CM84",2.5,"CM84_2.5",23.3694097222222,"No"
"1583",2023-09-24,"CM84",2.5,"CM84_2.5",23.1697569444444,"No"
"1584",2023-04-01,"CM84",5,"CM84_5",12.6914652777778,"No"
"1585",2023-04-02,"CM84",5,"CM84_5",12.9716527777778,"No"
"1586",2023-04-03,"CM84",5,"CM84_5",12.8952569444444,"No"
"1587",2023-04-04,"CM84",5,"CM84_5",12.9421666666667,"No"
"1588",2023-04-05,"CM84",5,"CM84_5",12.9843888888889,"No"
"1589",2023-04-06,"CM84",5,"CM84_5",13.2765625,"No"
"1590",2023-04-07,"CM84",5,"CM84_5",13.7429652777778,"No"
"1591",2023-04-08,"CM84",5,"CM84_5",13.8166666666667,"No"
"1592",2023-04-09,"CM84",5,"CM84_5",13.7771666666667,"No"
"1593",2023-04-10,"CM84",5,"CM84_5",14.0088333333333,"No"
"1594",2023-04-11,"CM84",5,"CM84_5",14.8640833333333,"No"
"1595",2023-04-12,"CM84",5,"CM84_5",15.35325,"No"
"1596",2023-04-13,"CM84",5,"CM84_5",15.1302291666667,"No"
"1597",2023-04-14,"CM84",5,"CM84_5",15.0148333333333,"No"
"1598",2023-04-15,"CM84",5,"CM84_5",15.3998055555556,"No"
"1599",2023-04-16,"CM84",5,"CM84_5",15.6801597222222,"No"
"1600",2023-04-17,"CM84",5,"CM84_5",15.8303541666667,"No"
"1601",2023-04-18,"CM84",5,"CM84_5",15.5744930555556,"No"
"1602",2023-04-19,"CM84",5,"CM84_5",15.6813541666667,"No"
"1603",2023-04-20,"CM84",5,"CM84_5",15.6063472222222,"No"
"1604",2023-04-21,"CM84",5,"CM84_5",15.683,"No"
"1605",2023-04-22,"CM84",5,"CM84_5",15.8354166666667,"No"
"1606",2023-04-23,"CM84",5,"CM84_5",16.518875,"No"
"1607",2023-04-24,"CM84",5,"CM84_5",17.3732222222222,"No"
"1608",2023-04-25,"CM84",5,"CM84_5",17.6059722222222,"No"
"1609",2023-04-26,"CM84",5,"CM84_5",17.3144930555556,"No"
"1610",2023-04-27,"CM84",5,"CM84_5",17.6359166666667,"No"
"1611",2023-04-28,"CM84",5,"CM84_5",17.9018194444444,"No"
"1612",2023-04-29,"CM84",5,"CM84_5",19.6080694444444,"No"
"1613",2023-04-30,"CM84",5,"CM84_5",20.5783194444444,"No"
"1614",2023-05-01,"CM84",5,"CM84_5",20.3526180555556,"No"
"1615",2023-05-02,"CM84",5,"CM84_5",19.8523541666667,"No"
"1616",2023-05-03,"CM84",5,"CM84_5",19.1966944444444,"No"
"1617",2023-05-04,"CM84",5,"CM84_5",18.6157361111111,"No"
"1618",2023-05-05,"CM84",5,"CM84_5",18.5000902777778,"No"
"1619",2023-05-06,"CM84",5,"CM84_5",18.2357708333333,"No"
"1620",2023-05-07,"CM84",5,"CM84_5",18.0607708333333,"No"
"1621",2023-05-08,"CM84",5,"CM84_5",18.1967291666667,"No"
"1622",2023-05-09,"CM84",5,"CM84_5",18.2749583333333,"No"
"1623",2023-05-10,"CM84",5,"CM84_5",18.3960347222222,"No"
"1624",2023-05-11,"CM84",5,"CM84_5",18.4002986111111,"No"
"1625",2023-05-12,"CM84",5,"CM84_5",18.6954166666667,"No"
"1626",2023-05-13,"CM84",5,"CM84_5",18.9754861111111,"No"
"1627",2023-05-14,"CM84",5,"CM84_5",19.0100138888889,"No"
"1628",2023-05-15,"CM84",5,"CM84_5",20.2679444444444,"No"
"1629",2023-05-16,"CM84",5,"CM84_5",20.8268958333333,"No"
"1630",2023-05-17,"CM84",5,"CM84_5",20.5986527777778,"No"
"1631",2023-05-18,"CM84",5,"CM84_5",21.3967152777778,"No"
"1632",2023-05-19,"CM84",5,"CM84_5",22.0949375,"No"
"1633",2023-05-20,"CM84",5,"CM84_5",22.2396180555556,"No"
"1634",2023-05-21,"CM84",5,"CM84_5",22.1184097222222,"No"
"1635",2023-05-22,"CM84",5,"CM84_5",21.8979930555556,"No"
"1636",2023-05-23,"CM84",5,"CM84_5",22.2811736111111,"No"
"1637",2023-05-24,"CM84",5,"CM84_5",22.0199305555556,"No"
"1638",2023-05-25,"CM84",5,"CM84_5",21.9112708333333,"No"
"1639",2023-05-26,"CM84",5,"CM84_5",21.6488333333333,"No"
"1640",2023-05-27,"CM84",5,"CM84_5",21.5718472222222,"No"
"1641",2023-05-28,"CM84",5,"CM84_5",21.5441805555556,"Yes"
"1642",2023-05-29,"CM84",5,"CM84_5",21.5165138888889,"No"
"1643",2023-05-30,"CM84",5,"CM84_5",21.4040972222222,"No"
"1644",2023-05-31,"CM84",5,"CM84_5",21.4120555555556,"Yes"
"1645",2023-06-01,"CM84",5,"CM84_5",21.4200138888889,"No"
"1646",2023-06-02,"CM84",5,"CM84_5",21.5539027777778,"No"
"1647",2023-06-03,"CM84",5,"CM84_5",21.6533958333333,"No"
"1648",2023-06-04,"CM84",5,"CM84_5",22.0201944444444,"No"
"1649",2023-06-05,"CM84",5,"CM84_5",22.4567708333333,"No"
"1650",2023-06-06,"CM84",5,"CM84_5",22.4646875,"No"
"1651",2023-06-07,"CM84",5,"CM84_5",22.5061994949495,"Yes"
"1652",2023-06-08,"CM84",5,"CM84_5",22.547711489899,"Yes"
"1653",2023-06-09,"CM84",5,"CM84_5",22.5892234848485,"Yes"
"1654",2023-06-10,"CM84",5,"CM84_5",22.630735479798,"Yes"
"1655",2023-06-11,"CM84",5,"CM84_5",22.6722474747475,"Yes"
"1656",2023-06-12,"CM84",5,"CM84_5",22.713759469697,"Yes"
"1657",2023-06-13,"CM84",5,"CM84_5",22.7552714646465,"Yes"
"1658",2023-06-14,"CM84",5,"CM84_5",22.796783459596,"Yes"
"1659",2023-06-15,"CM84",5,"CM84_5",22.8382954545455,"Yes"
"1660",2023-06-16,"CM84",5,"CM84_5",22.879807449495,"Yes"
"1661",2023-06-17,"CM84",5,"CM84_5",22.9213194444444,"No"
"1662",2023-06-18,"CM84",5,"CM84_5",22.9533888888889,"No"
"1663",2023-06-19,"CM84",5,"CM84_5",22.9017569444444,"No"
"1664",2023-06-20,"CM84",5,"CM84_5",22.8219652777778,"No"
"1665",2023-06-21,"CM84",5,"CM84_5",22.6713125,"No"
"1666",2023-06-22,"CM84",5,"CM84_5",22.5522708333333,"No"
"1667",2023-06-23,"CM84",5,"CM84_5",22.3908611111111,"No"
"1668",2023-06-24,"CM84",5,"CM84_5",22.3679444444444,"No"
"1669",2023-06-25,"CM84",5,"CM84_5",22.3497986111111,"No"
"1670",2023-06-26,"CM84",5,"CM84_5",22.3102638888889,"No"
"1671",2023-06-27,"CM84",5,"CM84_5",22.4577083333333,"No"
"1672",2023-06-28,"CM84",5,"CM84_5",22.6306388888889,"No"
"1673",2023-06-29,"CM84",5,"CM84_5",22.8320763888889,"No"
"1674",2023-06-30,"CM84",5,"CM84_5",23.0135694444444,"No"
"1675",2023-07-01,"CM84",5,"CM84_5",23.2455416666667,"No"
"1676",2023-07-02,"CM84",5,"CM84_5",23.2320416666667,"No"
"1677",2023-07-03,"CM84",5,"CM84_5",23.8619305555556,"No"
"1678",2023-07-04,"CM84",5,"CM84_5",24.6534305555556,"No"
"1679",2023-07-05,"CM84",5,"CM84_5",24.8580625,"No"
"1680",2023-07-06,"CM84",5,"CM84_5",24.4666111111111,"No"
"1681",2023-07-07,"CM84",5,"CM84_5",24.3042916666667,"No"
"1682",2023-07-08,"CM84",5,"CM84_5",24.1413125,"No"
"1683",2023-07-09,"CM84",5,"CM84_5",23.9416041666667,"No"
"1684",2023-07-10,"CM84",5,"CM84_5",23.6529305555556,"No"
"1685",2023-07-11,"CM84",5,"CM84_5",23.7881319444444,"No"
"1686",2023-07-12,"CM84",5,"CM84_5",23.9384166666667,"No"
"1687",2023-07-13,"CM84",5,"CM84_5",24.2560902777778,"No"
"1688",2023-07-14,"CM84",5,"CM84_5",24.2281319444444,"No"
"1689",2023-07-15,"CM84",5,"CM84_5",24.3362291666667,"No"
"1690",2023-07-16,"CM84",5,"CM84_5",24.5464583333333,"No"
"1691",2023-07-17,"CM84",5,"CM84_5",25.3302916666667,"No"
"1692",2023-07-18,"CM84",5,"CM84_5",25.6250416666667,"No"
"1693",2023-07-19,"CM84",5,"CM84_5",25.3989236111111,"No"
"1694",2023-07-20,"CM84",5,"CM84_5",25.5247916666667,"No"
"1695",2023-07-21,"CM84",5,"CM84_5",25.4662291666667,"No"
"1696",2023-07-22,"CM84",5,"CM84_5",25.5090972222222,"No"
"1697",2023-07-23,"CM84",5,"CM84_5",25.7310763888889,"No"
"1698",2023-07-24,"CM84",5,"CM84_5",26.2788680555556,"No"
"1699",2023-07-25,"CM84",5,"CM84_5",26.2663611111111,"No"
"1700",2023-07-26,"CM84",5,"CM84_5",26.0967083333333,"No"
"1701",2023-07-27,"CM84",5,"CM84_5",25.9029097222222,"No"
"1702",2023-07-28,"CM84",5,"CM84_5",25.7391944444444,"No"
"1703",2023-07-29,"CM84",5,"CM84_5",25.7526527777778,"No"
"1704",2023-07-30,"CM84",5,"CM84_5",25.6192291666667,"No"
"1705",2023-07-31,"CM84",5,"CM84_5",25.5259652777778,"No"
"1706",2023-08-01,"CM84",5,"CM84_5",25.4948888888889,"No"
